Customer,ID,Anker SKU,PDT,Forecast Type,Quarter,Week,Forecast - Units,Forecast Revenue,Delta Units,Delta Revenue,Gap Flag,IsCurrentQ,,,
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q3 2025,202538,132,"$5,016.00",0.00,$0.00,,TRUE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q3 2025,202539,126,"$4,788.00",0.00,$0.00,,TRUE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q3 2025,202539,126,"$4,788.00",0.00,$0.00,,TRUE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202540,120,"$4,560.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202540,120,"$4,560.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202541,108,"$4,104.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202541,108,"$4,104.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202542,162,"$6,156.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202542,162,"$6,156.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202543,166,"$6,292.80",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202543,166,"$6,292.80",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202544,108,"$4,104.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202544,108,"$4,104.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202545,144,"$5,472.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202545,144,"$5,472.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202546,144,"$5,472.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202546,144,"$5,472.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202547,144,"$5,472.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202547,144,"$5,472.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202548,166,"$6,292.80",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202548,166,"$6,292.80",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202549,166,"$6,292.80",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202549,166,"$6,292.80",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202550,156,"$5,928.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202550,156,"$5,928.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202551,150,"$5,700.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202551,150,"$5,700.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Constrained,Q4 2025,202552,162,"$6,156.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2655J21,Charger,Unconstrained,Q4 2025,202552,162,"$6,156.00",0.00,$0.00,,FALSE,56415A2655J21,38,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q3 2025,202536,115,"$5,750.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q3 2025,202536,115,"$5,750.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q3 2025,202537,115,"$5,750.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q3 2025,202537,115,"$5,750.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q3 2025,202538,110,"$5,500.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q3 2025,202538,110,"$5,500.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q3 2025,202539,105,"$5,250.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q3 2025,202539,105,"$5,250.00",0.00,$0.00,,TRUE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202540,100,"$5,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202540,100,"$5,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202541,90,"$4,500.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202541,90,"$4,500.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202542,135,"$6,750.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202542,135,"$6,750.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202543,138,"$6,900.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202543,138,"$6,900.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202544,90,"$4,500.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202544,90,"$4,500.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202545,120,"$6,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202545,120,"$6,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202546,120,"$6,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202546,120,"$6,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202547,120,"$6,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202547,120,"$6,000.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202548,138,"$6,900.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202548,138,"$6,900.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202549,138,"$6,900.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202549,138,"$6,900.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202550,130,"$6,500.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202550,130,"$6,500.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202551,125,"$6,250.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202551,125,"$6,250.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Constrained,Q4 2025,202552,135,"$6,750.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A2644J21,Charger,Unconstrained,Q4 2025,202552,135,"$6,750.00",0.00,$0.00,,FALSE,56415A2644J21,50,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q3 2025,202536,138,"$3,588.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q3 2025,202536,138,"$3,588.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q3 2025,202537,173,"$4,485.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q3 2025,202537,173,"$4,485.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q3 2025,202538,198,"$5,148.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q3 2025,202538,198,"$5,148.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q3 2025,202539,189,"$4,914.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q3 2025,202539,189,"$4,914.00",0.00,$0.00,,TRUE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202540,180,"$4,680.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202540,180,"$4,680.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202541,162,"$4,212.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202541,162,"$4,212.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202542,243,"$6,318.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202542,243,"$6,318.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202543,248,"$6,458.40",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202543,248,"$6,458.40",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202544,162,"$4,212.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202544,162,"$4,212.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202545,216,"$5,616.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202545,216,"$5,616.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202546,216,"$5,616.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202546,216,"$5,616.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202547,216,"$5,616.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202547,216,"$5,616.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202548,248,"$6,458.40",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202548,248,"$6,458.40",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202549,248,"$6,458.40",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202549,248,"$6,458.40",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202550,234,"$6,084.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202550,234,"$6,084.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202551,225,"$5,850.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202551,225,"$5,850.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Constrained,Q4 2025,202552,243,"$6,318.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H21-5,Battery,Unconstrained,Q4 2025,202552,243,"$6,318.00",0.00,$0.00,,FALSE,56415A1667H21-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q3 2025,202536,83,"$2,152.80",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q3 2025,202536,83,"$2,152.80",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q3 2025,202537,104,"$2,691.00",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q3 2025,202537,104,"$2,691.00",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q3 2025,202538,119,"$3,088.80",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q3 2025,202538,119,"$3,088.80",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q3 2025,202539,113,"$2,948.40",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q3 2025,202539,113,"$2,948.40",0.00,$0.00,,TRUE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202540,108,"$2,808.00",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202540,108,"$2,808.00",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202541,97,"$2,527.20",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202541,97,"$2,527.20",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202542,146,"$3,790.80",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202542,146,"$3,790.80",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202543,149,"$3,875.04",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202543,149,"$3,875.04",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202544,97,"$2,527.20",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202544,97,"$2,527.20",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202545,130,"$3,369.60",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202545,130,"$3,369.60",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202546,130,"$3,369.60",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202546,130,"$3,369.60",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202547,130,"$3,369.60",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202547,130,"$3,369.60",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202548,149,"$3,875.04",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202548,149,"$3,875.04",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202549,149,"$3,875.04",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202549,149,"$3,875.04",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202550,140,"$3,650.40",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202550,140,"$3,650.40",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202551,135,"$3,510.00",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202551,135,"$3,510.00",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Constrained,Q4 2025,202552,146,"$3,790.80",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,A1667H31-5,Battery,Unconstrained,Q4 2025,202552,146,"$3,790.80",0.00,$0.00,,FALSE,56415A1667H31-5,26,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Constrained,Q4 2025,202547,36,"$1,756.80",36.00,"$1,756.80",,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Unconstrained,Q4 2025,202547,0,$0.00,0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Constrained,Q4 2025,202548,41,"$2,020.32",41.40,"$2,020.32",,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Unconstrained,Q4 2025,202548,0,$0.00,0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Constrained,Q4 2025,202549,41,"$2,020.32",41.40,"$2,020.32",,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Unconstrained,Q4 2025,202549,0,$0.00,0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Constrained,Q4 2025,202550,39,"$1,903.20",39.00,"$1,903.20",,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Unconstrained,Q4 2025,202550,0,$0.00,0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Constrained,Q4 2025,202551,38,"$1,830.00",0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Unconstrained,Q4 2025,202551,38,"$1,830.00",0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Constrained,Q4 2025,202552,41,"$1,976.40",0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812H21-5,Wireless,Unconstrained,Q4 2025,202552,41,"$1,976.40",0.00,$0.00,,FALSE,56415Y1812H21-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812HA1-5,Wireless,Constrained,Q4 2025,202551,31,"$1,525.00",0.00,$0.00,,FALSE,56415Y1812HA1-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812HA1-5,Wireless,Unconstrained,Q4 2025,202551,31,"$1,525.00",0.00,$0.00,,FALSE,56415Y1812HA1-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812HA1-5,Wireless,Constrained,Q4 2025,202552,34,"$1,647.00",0.00,$0.00,,FALSE,56415Y1812HA1-5,48.8,Fresh Week 35
CMS(Apple) US,56415,Y1812HA1-5,Wireless,Unconstrained,Q4 2025,202552,34,"$1,647.00",0.00,$0.00,,FALSE,56415Y1812HA1-5,48.8,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Constrained,Q4 2025,202546,14,$432.00,14.40,$432.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Unconstrained,Q4 2025,202546,0,$0.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Constrained,Q4 2025,202547,14,$432.00,14.40,$432.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Unconstrained,Q4 2025,202547,0,$0.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Constrained,Q4 2025,202548,17,$496.80,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Unconstrained,Q4 2025,202548,17,$496.80,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Constrained,Q4 2025,202549,17,$496.80,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Unconstrained,Q4 2025,202549,17,$496.80,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Constrained,Q4 2025,202550,16,$468.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Unconstrained,Q4 2025,202550,16,$468.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Constrained,Q4 2025,202551,15,$450.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Unconstrained,Q4 2025,202551,15,$450.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Constrained,Q4 2025,202552,16,$486.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
CMS(Apple) US,56415,B25L0H21-5,Wireless,Unconstrained,Q4 2025,202552,16,$486.00,0.00,$0.00,,FALSE,56415B25L0H21-5,30,Fresh Week 35
